933.856982,101.78,88.25,126.27,1.00,-0.02,0.02,99.59,478.34,0,-0.95,479.48,-16.31,479.70,478.34,0,0,478.34
933.866923,101.77,88.25,126.27,1.00,-0.03,0.02,99.58,480.28,0,-0.86,479.51,17.62,479.70,480.28,0,0,480.28
933.877294,101.77,88.25,126.27,1.00,-0.02,0.02,99.59,478.34,0,-0.99,479.45,-21.89,479.66,478.34,0,0,478.34
933.886947,101.79,88.25,126.28,1.00,-0.02,0.01,99.57,481.39,0,-0.77,479.53,15.43,479.75,481.39,0,0,481.39
933.897044,101.79,88.25,126.29,1.00,-0.02,0.02,99.57,481.39,0,-0.57,479.61,0.00,479.69,481.39,0,0,481.39
933.907123,101.80,88.25,126.29,1.00,-0.02,0.01,99.57,481.39,0,-0.37,479.68,27.19,479.75,481.39,0,0,481.39
933.916907,101.80,88.25,126.29,1.00,-0.02,0.01,99.57,481.39,0,-0.19,479.76,17.06,479.71,481.39,0,0,481.39
933.927100,101.79,88.25,126.29,1.00,-0.02,0.02,99.57,481.39,0,-0.01,479.83,-4.61,479.71,481.39,0,0,481.39
933.937212,101.81,88.25,126.31,1.00,-0.03,0.02,99.57,481.39,0,0.16,479.91,18.72,479.71,481.39,0,0,481.39
933.947133,101.80,88.25,126.30,1.00,-0.02,0.02,99.59,476.96,0,-0.16,479.77,-31.85,479.71,476.96,0,0,476.96
933.956811,101.78,88.25,126.27,1.00,-0.03,0.02,99.58,480.28,0,-0.11,479.79,0.00,479.69,480.28,0,0,480.28
933.967096,101.77,88.25,126.27,1.00,-0.03,0.02,99.59,478.34,0,-0.26,479.72,-7.46,479.59,478.34,0,0,478.34
933.977032,101.76,88.25,126.25,1.00,-0.02,0.02,99.57,481.39,0,-0.08,479.80,22.80,479.65,481.39,0,0,481.39
933.987144,101.76,88.25,126.25,1.00,-0.02,0.02,99.57,481.39,0,0.09,479.87,5.25,479.71,481.39,0,0,481.39
933.997165,101.76,88.25,126.25,1.00,-0.02,0.02,99.57,481.39,0,0.26,479.94,-2.23,479.71,481.39,0,0,481.39
934.006991,101.76,88.25,126.25,1.00,-0.02,0.02,99.59,478.34,0,0.08,479.87,11.11,479.65,478.34,0,0,478.34
934.017254,101.77,88.25,126.27,1.00,-0.02,0.02,99.56,484.43,0,0.58,480.09,1.56,479.71,484.43,0,0,484.43
934.027235,101.78,88.25,126.28,1.00,-0.02,0.02,99.57,481.39,0,0.72,480.15,10.16,479.77,481.39,0,0,481.39
934.037132,101.78,88.25,126.28,1.00,-0.02,0.02,99.57,481.39,0,0.85,480.22,0.00,479.86,481.39,0,0,481.39
934.046936,101.75,88.25,126.25,1.00,-0.03,0.02,99.57,481.39,0,0.98,480.28,10.16,479.92,481.39,0,0,481.39
934.057110,101.74,88.25,126.24,1.00,-0.02,0.02,99.59,478.34,0,0.77,480.20,-11.71,479.92,478.34,0,0,478.34
934.067040,101.77,88.25,126.27,1.00,-0.03,0.02,99.56,484.43,0,1.23,480.40,26.50,480.04,484.43,0,0,484.43
934.076029,101.78,88.25,126.28,1.01,-0.02,0.02,99.57,481.39,0,1.34,480.46,31.93,480.10,481.39,0,0,481.39
934.087154,101.79,88.25,126.28,1.00,-0.02,0.02,99.57,481.39,0,1.44,480.52,-10.50,480.10,481.39,0,0,481.39
934.097050,101.77,88.25,126.27,1.00,-0.03,0.02,99.57,481.39,0,1.53,480.57,15.44,480.12,481.39,0,0,481.39
934.107181,101.77,88.25,126.26,1.00,-0.02,0.02,99.59,478.34,0,1.28,480.48,-28.32,480.12,478.34,0,0,478.34
934.117062,101.77,88.25,126.26,1.00,-0.02,0.02,99.59,478.34,0,1.05,480.39,-8.03,480.12,478.34,0,0,478.34
934.126966,101.77,88.25,126.26,1.00,-0.02,0.02,99.59,478.34,0,0.82,480.31,-8.04,480.15,478.34,0,0,478.34
934.137230,101.79,88.25,126.28,1.00,-0.02,0.02,99.57,481.39,0,0.94,480.37,21.85,480.21,481.39,0,0,481.39
934.147116,101.79,88.25,126.29,1.00,-0.02,0.02,99.57,481.39,0,1.05,480.42,-11.73,480.27,481.39,0,0,481.39
934.157114,101.79,88.25,126.29,1.00,-0.03,0.02,99.57,481.39,0,1.15,480.48,13.81,480.27,481.39,0,0,481.39
934.167078,101.79,88.25,126.29,1.00,-0.03,0.02,99.57,481.39,0,1.25,480.53,10.16,480.24,481.39,0,0,481.39
934.176291,101.80,88.25,126.30,1.00,-0.02,0.02,99.59,476.96,0,0.86,480.38,-17.12,480.17,476.96,0,0,476.96
934.187203,101.79,88.25,126.29,1.00,-0.02,0.01,99.57,481.39,0,0.97,480.43,11.71,480.26,481.39,0,0,481.39
934.197463,101.78,88.25,126.28,1.00,-0.02,0.02,99.59,476.96,0,0.59,480.28,-38.81,480.19,476.96,0,0,476.96
934.207047,101.78,88.25,126.27,1.00,-0.03,0.02,99.57,481.39,0,0.71,480.34,10.14,480.21,481.39,0,0,481.39
934.217201,101.76,88.25,126.25,1.00,-0.02,0.01,99.57,481.39,0,0.82,480.39,0.00,480.30,481.39,0,0,481.39
934.227278,101.75,88.25,126.25,1.00,-0.03,0.02,99.56,484.43,0,1.26,480.59,11.70,480.36,484.43,0,0,484.43
934.237090,101.75,88.25,126.25,1.00,-0.03,0.02,99.57,481.39,0,1.35,480.64,26.50,480.42,481.39,0,0,481.39
934.247084,101.75,88.25,126.25,1.00,-0.02,0.02,99.57,481.39,0,1.43,480.69,5.27,480.42,481.39,0,0,481.39
934.257100,101.75,88.25,126.25,1.00,-0.02,0.02,99.57,481.39,0,1.51,480.73,11.70,480.48,481.39,0,0,481.39
934.267184,101.73,88.25,126.23,1.00,-0.03,0.02,99.58,480.28,0,1.45,480.73,-14.42,480.46,480.28,0,0,480.28
934.277109,101.71,88.25,126.21,1.00,-0.02,0.02,99.59,478.34,0,1.19,480.63,-11.72,480.49,478.34,0,0,478.34
934.287486,101.71,88.25,126.21,1.00,-0.02,0.02,99.59,478.34,0,0.94,480.53,-11.68,480.52,478.34,0,0,478.34
934.297601,101.75,88.25,126.25,1.00,-0.03,0.02,99.59,476.96,0,0.55,480.37,-6.82,480.43,476.96,0,0,476.96
934.307041,101.74,88.25,126.24,1.00,-0.02,0.02,99.57,481.39,0,0.66,480.43,6.77,480.47,481.39,0,0,481.39
934.317115,101.72,88.25,126.22,1.00,-0.02,0.02,99.57,481.39,0,0.76,480.48,-14.86,480.43,481.39,0,0,481.39
934.327166,101.70,88.25,126.20,1.00,-0.02,0.02,99.58,480.28,0,0.74,480.48,12.81,480.43,480.28,0,0,480.28
934.337080,101.70,88.25,126.20,1.00,-0.02,0.02,99.58,480.28,0,0.72,480.47,-18.97,480.43,480.28,0,0,480.28
934.347173,101.68,88.25,126.17,1.00,-0.02,0.02,99.57,481.39,0,0.82,480.52,10.16,480.50,481.39,0,0,481.39
934.357372,101.68,88.25,126.18,1.00,-0.02,0.02,99.59,478.34,0,0.58,480.43,-33.56,480.50,478.34,0,0,478.34
934.366995,101.70,88.25,126.19,1.00,-0.03,0.02,99.57,483.33,0,0.90,480.57,17.53,480.56,483.33,0,0,483.33
934.377055,101.70,88.25,126.20,1.00,-0.02,0.02,99.57,481.39,0,0.98,480.62,0.00,480.62,481.39,0,0,481.39
934.386966,101.70,88.25,126.20,1.00,-0.02,0.02,99.57,481.39,0,1.07,480.66,0.00,480.62,481.39,0,0,481.39
934.397038,101.65,88.25,126.15,1.00,-0.02,0.02,99.57,481.39,0,1.14,480.71,14.42,480.62,481.39,0,0,481.39
934.407211,101.67,88.25,126.17,1.00,-0.02,0.02,99.57,481.39,0,1.22,480.75,18.16,480.62,481.39,0,0,481.39
934.417073,101.68,88.25,126.18,1.00,-0.03,0.02,99.57,481.39,0,1.29,480.79,11.75,480.62,481.39,0,0,481.39
934.427167,101.65,88.25,126.14,1.00,-0.02,0.02,99.58,480.28,0,1.23,480.78,2.69,480.60,480.28,0,0,480.28
934.437373,101.66,88.25,126.16,1.00,-0.03,0.02,99.58,480.28,0,1.17,480.77,-18.96,480.57,480.28,0,0,480.28
934.446979,101.70,88.25,126.20,1.00,-0.03,0.02,99.59,476.96,0,0.76,480.60,-17.05,480.57,476.96,0,0,476.96
934.457176,101.69,88.25,126.19,1.00,-0.03,0.02,99.57,481.39,0,0.84,480.64,4.26,480.60,481.39,0,0,481.39
934.466794,101.69,88.25,126.19,1.00,-0.03,0.02,99.57,481.39,0,0.92,480.69,15.28,480.66,481.39,0,0,481.39
934.477126,101.72,88.25,126.22,1.00,-0.03,0.02,99.59,476.96,0,0.51,480.52,-20.73,480.57,476.96,0,0,476.96
934.486997,101.73,88.25,126.23,1.00,-0.02,0.02,99.57,481.39,0,0.61,480.57,26.54,480.57,481.39,0,0,481.39
934.497147,101.71,88.25,126.21,1.00,-0.02,0.02,99.57,481.39,0,0.70,480.61,-17.58,480.57,481.39,0,0,481.39
934.506885,101.73,88.25,126.22,1.00,-0.03,0.02,99.57,481.39,0,0.78,480.65,6.47,480.63,481.39,0,0,481.39
934.517072,101.73,88.25,126.22,1.00,-0.03,0.02,99.57,481.39,0,0.86,480.70,-10.17,480.57,481.39,0,0,481.39
934.527090,101.72,88.25,126.22,1.00,-0.02,0.02,99.56,484.43,0,1.27,480.88,11.71,480.63,484.43,0,0,484.43
934.537683,101.72,88.25,126.22,1.00,-0.02,0.02,99.57,481.39,0,1.32,480.91,0.00,480.63,481.39,0,0,481.39
934.546975,101.72,88.25,126.22,1.00,-0.02,0.02,99.57,481.39,0,1.37,480.95,0.00,480.63,481.39,0,0,481.39
934.557104,101.77,88.25,126.26,1.00,-0.02,0.02,99.58,480.28,0,1.30,480.93,3.69,480.67,480.28,0,0,480.28
934.566782,101.77,88.25,126.26,1.00,-0.03,0.02,99.60,475.02,0,0.65,480.67,-13.87,480.48,475.02,0,0,475.02
934.577183,101.77,88.25,126.27,1.00,-0.03,0.02,99.57,481.39,0,0.73,480.71,23.48,480.48,481.39,0,0,481.39
934.587015,101.79,88.25,126.29,1.00,-0.02,0.02,99.57,481.39,0,0.80,480.75,0.00,480.48,481.39,0,0,481.39
934.597105,101.79,88.25,126.29,1.00,-0.02,0.02,99.57,481.39,0,0.87,480.78,0.00,480.48,481.39,0,0,481.39
934.607043,101.84,88.25,126.34,1.00,-0.02,0.02,99.57,481.39,0,0.93,480.82,17.05,480.54,481.39,0,0,481.39
934.616822,101.87,88.25,126.37,1.00,-0.03,0.02,99.59,478.34,0,0.66,480.71,-22.81,480.54,478.34,0,0,478.34
934.627199,101.87,88.25,126.37,1.00,-0.02,0.02,99.58,480.28,0,0.61,480.70,-0.56,480.58,480.28,0,0,480.28
934.637041,101.86,88.25,126.36,1.00,-0.03,0.02,99.58,480.28,0,0.57,480.69,-4.25,480.56,480.28,0,0,480.28
934.647294,101.85,88.25,126.35,1.00,-0.03,0.02,99.59,476.96,0,0.16,480.52,-6.82,480.47,476.96,0,0,476.96
934.658514,101.85,88.25,126.35,1.00,-0.03,0.02,99.59,476.96,0,-0.23,480.35,-34.90,480.38,476.96,0,0,476.96
934.667168,101.88,88.25,126.38,1.00,-0.02,0.02,99.59,476.96,0,-0.60,480.19,-6.95,480.29,476.96,0,0,476.96
934.677003,101.88,88.25,126.38,1.00,-0.02,0.02,99.59,476.96,0,-0.95,480.03,-17.03,480.29,476.96,0,0,476.96
934.687269,101.89,88.25,126.39,1.00,-0.02,0.02,99.58,480.28,0,-0.92,480.04,0.00,480.27,480.28,0,0,480.28
934.697052,101.88,88.25,126.38,1.00,-0.02,0.02,99.59,478.34,0,-1.11,479.95,9.06,480.30,478.34,0,0,478.34
934.707027,101.88,88.25,126.38,1.00,-0.02,0.02,99.58,480.28,0,-1.07,479.95,-25.53,480.27,480.28,0,0,480.28
934.716728,101.89,88.25,126.38,1.00,-0.02,0.02,99.57,481.39,0,-0.91,480.01,3.69,480.27,481.39,0,0,481.39
934.727017,101.89,88.25,126.38,1.00,-0.02,0.02,99.57,481.39,0,-0.76,480.07,3.70,480.21,481.39,0,0,481.39
934.737028,101.88,88.25,126.38,1.00,-0.02,0.02,99.58,480.28,0,-0.74,480.07,10.49,480.19,480.28,0,0,480.28
934.747060,101.84,88.25,126.33,1.00,-0.02,0.02,99.57,481.39,0,-0.59,480.12,11.69,480.19,481.39,0,0,481.39
934.757189,101.84,88.25,126.34,1.00,-0.02,0.01,99.59,478.34,0,-0.79,480.03,-17.61,480.13,478.34,0,0,478.34
934.766865,101.85,88.25,126.34,1.00,-0.02,0.02,99.57,481.39,0,-0.64,480.09,15.33,480.15,481.39,0,0,481.39
934.776667,101.87,88.25,126.36,1.00,-0.03,0.02,99.59,476.96,0,-0.98,479.94,-3.69,480.12,476.96,0,0,476.96
934.786975,101.85,88.25,126.34,1.00,-0.02,0.02,99.58,480.28,0,-0.94,479.94,-1.82,480.16,480.28,0,0,480.28
934.796963,101.88,88.25,126.37,1.00,-0.03,0.02,99.57,481.39,0,-0.78,480.00,2.46,480.25,481.39,0,0,481.39
934.807018,101.88,88.25,126.37,1.00,-0.03,0.02,99.57,481.39,0,-0.63,480.06,2.28,480.25,481.39,0,0,481.39
934.816957,101.89,88.25,126.38,1.00,-0.03,0.02,99.58,480.28,0,-0.60,480.06,-24.93,480.23,480.28,0,0,480.28
934.827194,101.87,88.25,126.36,1.00,-0.02,0.01,99.58,480.28,0,-0.58,480.07,3.75,480.23,480.28,0,0,480.28
934.837188,101.87,88.25,126.37,1.00,-0.03,0.01,99.59,478.34,0,-0.77,479.98,-17.60,480.19,478.34,0,0,478.34
934.846951,101.91,88.25,126.40,1.00,-0.02,0.02,99.57,481.39,0,-0.61,480.04,0.00,480.19,481.39,0,0,481.39
934.857236,101.92,88.25,126.41,1.00,-0.02,0.02,99.59,478.34,0,-0.80,479.96,9.54,480.19,478.34,0,0,478.34
934.867141,101.91,88.25,126.40,1.00,-0.02,0.02,99.59,478.34,0,-0.97,479.87,-7.45,480.09,478.34,0,0,478.34
934.877123,101.90,88.25,126.39,1.00,-0.02,0.02,99.59,478.34,0,-1.14,479.79,-15.40,480.03,478.34,0,0,478.34
934.887146,101.90,88.25,126.39,1.00,-0.02,0.02,99.59,478.34,0,-1.30,479.71,0.00,479.97,478.34,0,0,478.34
934.896946,101.89,88.25,126.38,1.00,-0.02,0.02,99.57,481.39,0,-1.11,479.78,-10.14,479.97,481.39,0,0,481.39
934.907045,101.91,88.25,126.40,1.00,-0.03,0.02,99.58,480.28,0,-1.06,479.79,22.89,479.95,480.28,0,0,480.28
934.917249,101.91,88.25,126.40,1.00,-0.02,0.02,99.57,481.39,0,-0.88,479.86,-6.87,479.95,481.39,0,0,481.39
934.927074,101.89,88.25,126.38,1.00,-0.03,0.02,99.57,481.39,0,-0.71,479.92,0.00,479.97,481.39,0,0,481.39
934.936968,101.89,88.25,126.38,1.00,-0.03,0.02,99.57,481.39,0,-0.55,479.98,14.80,479.99,481.39,0,0,481.39
934.946989,101.88,88.25,126.37,1.00,-0.02,0.02,99.58,480.28,0,-0.52,479.99,14.91,480.06,480.28,0,0,480.28
934.957085,101.87,88.25,126.36,1.00,-0.02,0.02,99.57,481.39,0,-0.37,480.05,15.35,480.06,481.39,0,0,481.39
934.967226,101.87,88.25,126.37,1.00,-0.02,0.02,99.59,478.34,0,-0.55,479.97,11.06,480.00,478.34,0,0,478.34
934.977518,101.90,88.25,126.39,1.00,-0.02,0.02,99.59,478.34,0,-0.73,479.89,-18.13,480.03,478.34,0,0,478.34
934.987075,101.92,88.25,126.41,1.00,-0.02,0.02,99.58,480.28,0,-0.69,479.90,17.63,480.00,480.28,0,0,480.28
934.996922,101.91,88.25,126.41,1.00,-0.02,0.02,99.59,478.34,0,-0.85,479.82,-6.45,479.94,478.34,0,0,478.34
935.007169,101.88,88.25,126.38,1.00,-0.03,0.01,99.57,481.39,0,-0.68,479.88,1.59,479.94,481.39,0,0,481.39
935.017019,101.88,88.25,126.38,1.00,-0.03,0.01,99.57,481.39,0,-0.52,479.95,1.58,479.94,481.39,0,0,481.39
935.026931,101.88,88.25,126.37,1.00,-0.02,0.02,99.58,480.28,0,-0.48,479.96,-10.72,479.86,480.28,0,0,480.28
935.037177,101.86,88.25,126.35,1.00,-0.03,0.02,99.58,480.28,0,-0.45,479.97,0.00,479.84,480.28,0,0,480.28
935.047181,101.86,88.25,126.35,1.00,-0.02,0.02,99.58,480.28,0,-0.41,479.98,2.21,479.81,480.28,0,0,480.28
935.057068,101.85,88.25,126.34,1.00,-0.02,0.01,99.59,478.34,0,-0.59,479.90,-11.72,479.78,478.34,0,0,478.34
935.067141,101.85,88.25,126.34,1.00,-0.02,0.01,99.59,478.34,0,-0.76,479.82,3.03,479.84,478.34,0,0,478.34
935.077129,101.85,88.25,126.34,1.00,-0.03,0.02,99.59,478.34,0,-0.92,479.74,-3.76,479.78,478.34,0,0,478.34
935.086972,101.86,88.25,126.35,1.00,-0.03,0.02,99.57,481.39,0,-0.74,479.81,-3.69,479.78,481.39,0,0,481.39
935.097439,101.84,88.25,126.33,1.00,-0.02,0.02,99.59,476.96,0,-1.05,479.67,-5.31,479.69,476.96,0,0,476.96
935.107097,101.82,88.26,126.31,1.00,-0.03,0.02,99.59,476.96,0,-1.34,479.53,-11.79,479.60,476.96,0,0,476.96
935.117366,101.83,88.26,126.32,1.00,-0.03,0.02,99.58,480.28,0,-1.26,479.56,-6.45,479.64,480.28,0,0,480.28
935.127021,101.83,88.25,126.32,1.00,-0.03,0.02,99.57,481.39,0,-1.06,479.63,18.17,479.67,481.39,0,0,481.39
935.136962,101.81,88.25,126.30,1.00,-0.02,0.02,99.59,476.96,0,-1.35,479.49,-27.22,479.60,476.96,0,0,476.96
935.147002,101.81,88.25,126.30,1.00,-0.02,0.02,99.59,476.96,0,-1.63,479.36,-6.88,479.60,476.96,0,0,476.96
935.157102,101.85,88.25,126.34,1.00,-0.02,0.01,99.58,480.28,0,-1.52,479.39,10.16,479.67,480.28,0,0,480.28
935.167411,101.85,88.25,126.34,1.00,-0.02,0.01,99.57,481.39,0,-1.30,479.47,10.72,479.75,481.39,0,0,481.39
935.177076,101.84,88.25,126.33,1.00,-0.02,0.02,99.58,480.28,0,-1.21,479.49,6.46,479.82,480.28,0,0,480.28
935.187227,101.85,88.25,126.34,1.00,-0.03,0.02,99.57,481.39,0,-1.01,479.57,8.02,479.84,481.39,0,0,481.39
935.197054,101.85,88.25,126.34,1.00,-0.03,0.02,99.58,480.28,0,-0.93,479.60,1.00,479.88,480.28,0,0,480.28
935.206974,101.85,88.25,126.34,1.00,-0.03,0.02,99.59,476.96,0,-1.21,479.46,-15.49,479.81,476.96,0,0,476.96
935.217077,101.85,88.25,126.34,1.00,-0.02,0.02,99.57,481.39,0,-1.00,479.54,-10.15,479.81,481.39,0,0,481.39
935.226924,101.85,88.25,126.34,1.00,-0.02,0.02,99.57,481.39,0,-0.80,479.62,17.10,479.81,481.39,0,0,481.39
935.237065,101.83,88.25,126.33,1.00,-0.03,0.02,99.59,476.96,0,-1.09,479.49,-11.04,479.75,476.96,0,0,476.96
935.247188,101.83,88.25,126.32,1.00,-0.02,0.01,99.58,480.28,0,-1.00,479.51,-14.76,479.73,480.28,0,0,480.28
935.257223,101.83,88.25,126.33,1.00,-0.03,0.02,99.57,481.39,0,-0.80,479.59,6.46,479.79,481.39,0,0,481.39
935.267087,101.82,88.25,126.31,1.00,-0.02,0.02,99.59,476.96,0,-1.08,479.46,10.19,479.70,476.96,0,0,476.96
935.277193,101.82,88.25,126.31,1.00,-0.02,0.02,99.59,476.96,0,-1.36,479.33,-11.08,479.70,476.96,0,0,476.96
935.287300,101.78,88.25,126.27,1.00,-0.02,0.02,99.59,478.34,0,-1.46,479.27,-12.06,479.66,478.34,0,0,478.34
935.297127,101.79,88.25,126.29,1.00,-0.02,0.01,99.57,481.39,0,-1.23,479.36,-3.69,479.66,481.39,0,0,481.39
935.307054,101.76,88.25,126.26,0.98,-0.01,0.01,99.58,480.28,0,-1.13,479.39,0.00,479.64,480.28,0,0,480.28
935.316923,101.69,88.25,126.19,1.03,-0.03,0.02,99.59,476.96,0,-1.39,479.27,-17.08,479.57,476.96,0,0,476.96
935.326971,101.69,88.25,126.19,1.03,-0.03,0.02,99.59,476.96,0,-1.64,479.14,-9.10,479.50,476.96,0,0,476.96
935.337123,101.52,88.25,126.02,0.99,-0.02,0.00,99.57,481.39,0,-1.40,479.23,17.02,479.57,481.39,0,0,481.39
935.346979,101.66,88.25,126.16,0.98,-0.02,0.01,99.59,478.34,0,-1.49,479.18,-16.34,479.50,478.34,0,0,478.34
935.357143,101.87,88.25,126.37,0.99,-0.02,0.02,99.59,476.96,0,-1.73,479.06,-6.85,479.48,476.96,0,0,476.96
935.367006,102.03,88.25,126.53,1.02,-0.01,0.03,99.59,476.96,0,-1.96,478.95,10.17,479.45,476.96,0,0,476.96
935.377171,101.78,88.25,126.28,1.02,-0.02,0.03,99.57,481.39,0,-1.69,479.04,-10.50,479.51,481.39,0,0,481.39
935.387123,101.36,88.25,125.86,0.99,-0.04,0.01,99.57,481.39,0,-1.43,479.13,11.09,479.57,481.39,0,0,481.39
935.396964,101.65,88.25,126.14,0.99,-0.02,0.00,99.58,480.28,0,-1.31,479.17,27.54,479.55,480.28,0,0,480.28
935.407182,101.65,88.25,126.14,0.99,-0.02,0.00,99.58,480.28,0,-1.19,479.21,1.68,479.55,480.28,0,0,480.28
935.417081,101.96,88.25,126.46,1.02,-0.02,0.04,99.57,481.39,0,-0.95,479.30,-3.01,479.55,481.39,0,0,481.39
935.427172,101.82,88.25,126.32,0.99,-0.02,0.02,99.59,478.34,0,-1.05,479.25,-7.11,479.49,478.34,0,0,478.34
935.437207,101.60,88.25,126.09,1.00,-0.02,0.01,99.58,480.28,0,-0.94,479.29,14.75,479.47,480.28,0,0,480.28
935.447062,101.67,88.25,126.17,1.00,-0.03,0.01,99.58,480.28,0,-0.83,479.33,12.77,479.47,480.28,0,0,480.28
935.457576,101.67,88.25,126.17,1.00,-0.03,0.01,99.58,480.28,0,-0.72,479.36,-2.09,479.44,480.28,0,0,480.28
935.467249,101.71,88.25,126.20,1.00,-0.02,0.02,99.57,481.39,0,-0.50,479.45,-11.08,479.50,481.39,0,0,481.39
935.476950,101.65,88.25,126.15,1.00,-0.03,0.02,99.59,478.34,0,-0.62,479.39,0.00,479.50,478.34,0,0,478.34
935.486991,101.65,88.25,126.15,1.00,-0.03,0.02,99.59,478.34,0,-0.74,479.34,-1.14,479.47,478.34,0,0,478.34
935.496930,101.72,88.25,126.22,1.00,-0.02,0.02,99.58,480.28,0,-0.63,479.38,12.79,479.50,480.28,0,0,480.28
935.507029,101.75,88.25,126.24,1.00,-0.03,0.02,99.57,481.39,0,-0.41,479.46,-14.77,479.50,481.39,0,0,481.39
935.517072,101.73,88.25,126.23,1.01,-0.03,0.03,99.58,480.28,0,-0.32,479.50,-4.26,479.48,480.28,0,0,480.28
935.527246,101.61,88.25,126.11,1.00,-0.03,0.02,99.57,481.39,0,-0.12,479.58,19.01,479.50,481.39,0,0,481.39
935.537100,101.61,88.25,126.11,1.00,-0.03,0.02,99.57,481.39,0,0.08,479.67,4.26,479.53,481.39,0,0,481.39
935.546980,101.80,88.25,126.30,1.00,-0.02,0.02,99.58,480.28,0,0.15,479.70,-7.95,479.53,480.28,0,0,480.28
935.557172,101.76,88.25,126.26,1.00,-0.02,0.02,99.59,478.34,0,0.00,479.63,14.77,479.53,478.34,0,0,478.34
935.566941,101.68,88.25,126.18,1.00,-0.02,0.02,99.57,481.39,0,0.19,479.72,8.88,479.59,481.39,0,0,481.39
935.577010,101.65,88.25,126.15,1.00,-0.02,0.01,99.58,480.28,0,0.25,479.74,6.47,479.63,480.28,0,0,480.28
935.587100,101.70,88.25,126.20,1.00,-0.02,0.01,99.57,481.39,0,0.43,479.82,0.58,479.63,481.39,0,0,481.39
935.597024,101.76,88.25,126.26,1.00,-0.03,0.02,99.59,478.34,0,0.27,479.76,-11.74,479.65,478.34,0,0,478.34
935.607034,101.71,88.25,126.21,1.01,-0.02,0.02,99.57,483.33,0,0.66,479.93,33.89,479.78,483.33,0,0,483.33
935.617364,101.71,88.25,126.21,1.01,-0.02,0.02,99.57,483.33,0,1.03,480.09,23.73,479.84,483.33,0,0,483.33
935.626964,101.61,88.25,126.11,1.00,-0.03,0.02,99.57,481.39,0,1.17,480.16,-5.91,479.84,481.39,0,0,481.39
935.637109,101.64,88.25,126.14,1.00,-0.02,0.02,99.59,476.96,0,0.82,480.02,-10.56,479.84,476.96,0,0,476.96
935.647195,101.69,88.25,126.19,1.00,-0.02,0.02,99.58,480.28,0,0.85,480.04,14.78,479.91,480.28,0,0,480.28
935.657272,101.64,88.25,126.14,1.00,-0.03,0.02,99.59,478.34,0,0.66,479.97,-0.64,479.87,478.34,0,0,478.34
935.667244,101.64,88.25,126.14,1.00,-0.03,0.02,99.59,478.34,0,0.48,479.90,-11.70,479.81,478.34,0,0,478.34
935.676943,101.63,88.25,126.13,1.00,-0.02,0.02,99.57,481.39,0,0.64,479.98,4.26,479.83,481.39,0,0,481.39
935.687189,101.62,88.25,126.12,1.00,-0.02,0.02,99.59,478.34,0,0.46,479.91,0.00,479.77,478.34,0,0,478.34
935.697022,101.62,88.25,126.12,1.00,-0.02,0.02,99.57,481.39,0,0.62,479.98,-6.46,479.79,481.39,0,0,481.39
935.707179,101.57,88.25,126.07,1.00,-0.02,0.02,99.57,481.39,0,0.78,480.05,4.25,479.88,481.39,0,0,481.39
